Data_as_of,Start_week,End_Week,State,Sex,Age_group,COVID-19_Deaths,Total_Deaths,Pneumonia_Deaths,Pneumonia_and_COVID-19_Deaths,Influenza_Deaths,"Pneumonia,_Influenza,_or_COVID-19_Deaths",Footnote
09/09/2020,02/01/2020,09/05/2020,Nevada,Female,50-64_years,75,1171,139,58,,161,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Nevada,Female,55-64_years,59,930,106,45,,123,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Nevada,Female,65-74_years,118,1598,205,98,,229,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Nevada,Female,75-84_years,139,1956,220,102,,260,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Nevada,Female,85_years_and_over,108,2149,164,78,,196,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Nevada,Female,All_Ages,461,7483,768,350,19,898,
09/09/2020,02/01/2020,09/05/2020,Nevada,Unknown,Under_1_year,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Nevada,Unknown,0-17_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Nevada,Unknown,1-4_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Nevada,Unknown,5-14_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Nevada,Unknown,15-24_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Nevada,Unknown,18-29_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Nevada,Unknown,25-34_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Nevada,Unknown,30-49_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Nevada,Unknown,35-44_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Nevada,Unknown,45-54_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Nevada,Unknown,50-64_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Nevada,Unknown,55-64_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Nevada,Unknown,65-74_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Nevada,Unknown,75-84_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Nevada,Unknown,85_years_and_over,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Nevada,Unknown,All_Ages,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Nevada,All_Sexes,All_Ages,1211,17115,1873,916,41,2209,
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Male,Under_1_year,0,16,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Male,0-17_years,0,35,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Male,1-4_years,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Male,5-14_years,0,,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Male,15-24_years,,45,0,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Male,18-29_years,,79,0,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Male,25-34_years,0,105,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Male,30-49_years,,291,,,0,11,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Male,35-44_years,,126,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Male,45-54_years,,250,13,,,19,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Male,50-64_years,19,676,33,,,47,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Male,55-64_years,14,530,24,,0,34,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Male,65-74_years,34,906,59,17,,79,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Male,75-84_years,63,1002,80,24,,124,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Male,85_years_and_over,81,1089,82,23,,142,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Male,All_Ages,203,4078,263,72,12,405,
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Female,Under_1_year,0,13,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Female,0-17_years,0,19,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Female,1-4_years,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Female,5-14_years,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Female,15-24_years,0,20,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Female,18-29_years,0,43,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Female,25-34_years,0,48,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Female,30-49_years,0,142,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Female,35-44_years,0,58,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Female,45-54_years,,146,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Female,50-64_years,,428,14,,,21,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Female,55-64_years,,341,12,,,18,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Female,65-74_years,26,602,47,,,72,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Female,75-84_years,54,964,64,11,,109,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Female,85_years_and_over,127,1669,99,21,,211,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Female,All_Ages,212,3867,227,41,18,416,
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Unknown,Under_1_year,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Unknown,0-17_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Unknown,1-4_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Unknown,5-14_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Unknown,15-24_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Unknown,18-29_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Unknown,25-34_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Unknown,30-49_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Unknown,35-44_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Unknown,45-54_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Unknown,50-64_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Unknown,55-64_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Unknown,65-74_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Unknown,75-84_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Unknown,85_years_and_over,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,Unknown,All_Ages,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Hampshire,All_Sexes,All_Ages,415,7945,490,113,30,821,
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Male,Under_1_year,0,102,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Male,0-17_years,0,171,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Male,1-4_years,0,25,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Male,5-14_years,0,16,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Male,15-24_years,11,240,,,0,14,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Male,18-29_years,37,529,19,11,0,45,
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Male,25-34_years,75,738,44,35,,86,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Male,30-49_years,469,2367,277,220,,534,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Male,35-44_years,199,1083,124,92,,233,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Male,45-54_years,566,2186,334,269,,639,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Male,50-64_years,1590,5992,1047,812,12,1836,
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Male,55-64_years,1245,4669,837,646,,1443,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Male,65-74_years,1730,6431,1216,881,12,2076,
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Male,75-84_years,1939,7508,1420,1001,20,2375,
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Male,85_years_and_over,1780,7908,1375,864,18,2309,
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Male,All_Ages,7545,30906,5356,3789,71,9177,
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Female,Under_1_year,0,84,,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Female,0-17_years,,125,,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Female,1-4_years,,13,0,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Female,5-14_years,0,16,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Female,15-24_years,,96,,,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Female,18-29_years,17,204,12,,0,21,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Female,25-34_years,35,285,24,15,,46,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Female,30-49_years,149,1061,101,67,,186,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Female,35-44_years,67,482,43,31,,80,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Female,45-54_years,185,1041,133,87,,232,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Female,50-64_years,696,3278,492,340,,853,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Female,55-64_years,572,2651,402,281,,697,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Female,65-74_years,1016,4462,709,502,,1226,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Female,75-84_years,1742,7309,1229,860,12,2122,
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Female,85_years_and_over,3005,13716,1926,1276,22,3674,
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Female,All_Ages,6626,30155,4471,3053,50,8086,
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Unknown,Under_1_year,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Unknown,0-17_years,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Unknown,1-4_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Unknown,5-14_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Unknown,15-24_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Unknown,18-29_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Unknown,25-34_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Unknown,30-49_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Unknown,35-44_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Unknown,45-54_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Unknown,50-64_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Unknown,55-64_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Unknown,65-74_years,,,,,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Unknown,75-84_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Unknown,85_years_and_over,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Jersey,Unknown,All_Ages,,,,,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Jersey,All_Sexes,All_Ages,14172,61063,9828,6843,121,17264,
09/09/2020,02/01/2020,09/05/2020,New_Mexico,Male,Under_1_year,0,19,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Mexico,Male,0-17_years,0,62,,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Mexico,Male,1-4_years,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Mexico,Male,5-14_years,0,13,0,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Mexico,Male,15-24_years,,122,,,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Mexico,Male,18-29_years,,246,11,,0,13,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Mexico,Male,25-34_years,19,305,23,12,0,30,
09/09/2020,02/01/2020,09/05/2020,New_Mexico,Male,30-49_years,48,738,52,28,,74,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Mexico,Male,35-44_years,21,355,24,13,,34,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Mexico,Male,45-54_years,36,519,39,18,,61,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Mexico,Male,50-64_years,84,1244,97,43,,143,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Mexico,Male,55-64_years,61,948,72,31,,103,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Mexico,Male,65-74_years,89,1308,104,39,,157,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Mexico,Male,75-84_years,75,1459,120,32,,167,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Mexico,Male,85_years_and_over,83,1303,108,25,,167,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Mexico,Male,All_Ages,385,6360,493,171,16,723,
09/09/2020,02/01/2020,09/05/2020,New_Mexico,Female,Under_1_year,0,20,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,New_Mexico,Female,0-17_years,0,41,0,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Mexico,Female,1-4_years,0,,0,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,New_Mexico,Female,5-14_years,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
